"experiment_id","scenario","run_seed","height_zone","larvae","total_larvae","proportion"
"E3","V3SPL153",6110,"<2 cm",0,0,NA
"E3","V3SPL153",6110,"2-4 cm",0,0,NA
"E3","V3SPL153",6110,"4-6 cm",0,0,NA
"E3","V3SPL153",6110,"6-8 cm",0,0,NA
"E3","V3SPL153",6110,">8 cm",0,0,NA
"E3","V3SPL153",7101,"<2 cm",249,250,0.996
"E3","V3SPL153",7101,"2-4 cm",0,250,0
"E3","V3SPL153",7101,"4-6 cm",0,250,0
"E3","V3SPL153",7101,"6-8 cm",0,250,0
"E3","V3SPL153",7101,">8 cm",1,250,0.004
"E3","V3SPL153",7102,"<2 cm",249,250,0.996
"E3","V3SPL153",7102,"2-4 cm",1,250,0.004
"E3","V3SPL153",7102,"4-6 cm",0,250,0
"E3","V3SPL153",7102,"6-8 cm",0,250,0
"E3","V3SPL153",7102,">8 cm",0,250,0
"E3","V3SPL153",7103,"<2 cm",249,250,0.996
"E3","V3SPL153",7103,"2-4 cm",0,250,0
"E3","V3SPL153",7103,"4-6 cm",0,250,0
"E3","V3SPL153",7103,"6-8 cm",0,250,0
"E3","V3SPL153",7103,">8 cm",1,250,0.004
"E3","V3SPL153",7104,"<2 cm",0,0,NA
"E3","V3SPL153",7104,"2-4 cm",0,0,NA
"E3","V3SPL153",7104,"4-6 cm",0,0,NA
"E3","V3SPL153",7104,"6-8 cm",0,0,NA
"E3","V3SPL153",7104,">8 cm",0,0,NA
"E3","V3SPL153",7105,"<2 cm",0,0,NA
"E3","V3SPL153",7105,"2-4 cm",0,0,NA
"E3","V3SPL153",7105,"4-6 cm",0,0,NA
"E3","V3SPL153",7105,"6-8 cm",0,0,NA
"E3","V3SPL153",7105,">8 cm",0,0,NA
"E3","V3SPL153",7106,"<2 cm",0,0,NA
"E3","V3SPL153",7106,"2-4 cm",0,0,NA
"E3","V3SPL153",7106,"4-6 cm",0,0,NA
"E3","V3SPL153",7106,"6-8 cm",0,0,NA
"E3","V3SPL153",7106,">8 cm",0,0,NA
"E3","V3SPL153",7107,"<2 cm",0,0,NA
"E3","V3SPL153",7107,"2-4 cm",0,0,NA
"E3","V3SPL153",7107,"4-6 cm",0,0,NA
"E3","V3SPL153",7107,"6-8 cm",0,0,NA
"E3","V3SPL153",7107,">8 cm",0,0,NA
"E3","V3SPL153",7108,"<2 cm",0,0,NA
"E3","V3SPL153",7108,"2-4 cm",0,0,NA
"E3","V3SPL153",7108,"4-6 cm",0,0,NA
"E3","V3SPL153",7108,"6-8 cm",0,0,NA
"E3","V3SPL153",7108,">8 cm",0,0,NA
"E3","V3SPL153",7109,"<2 cm",0,0,NA
"E3","V3SPL153",7109,"2-4 cm",0,0,NA
"E3","V3SPL153",7109,"4-6 cm",0,0,NA
"E3","V3SPL153",7109,"6-8 cm",0,0,NA
"E3","V3SPL153",7109,">8 cm",0,0,NA
"E3","V3SPL153",7110,"<2 cm",0,0,NA
"E3","V3SPL153",7110,"2-4 cm",0,0,NA
"E3","V3SPL153",7110,"4-6 cm",0,0,NA
"E3","V3SPL153",7110,"6-8 cm",0,0,NA
"E3","V3SPL153",7110,">8 cm",0,0,NA
"E3","V3SPL153",8101,"<2 cm",243,250,0.972
"E3","V3SPL153",8101,"2-4 cm",4,250,0.016
"E3","V3SPL153",8101,"4-6 cm",0,250,0
"E3","V3SPL153",8101,"6-8 cm",0,250,0
"E3","V3SPL153",8101,">8 cm",3,250,0.012
"E3","V3SPL153",8102,"<2 cm",242,250,0.968
"E3","V3SPL153",8102,"2-4 cm",1,250,0.004
"E3","V3SPL153",8102,"4-6 cm",2,250,0.008
"E3","V3SPL153",8102,"6-8 cm",0,250,0
"E3","V3SPL153",8102,">8 cm",5,250,0.02
"E3","V3SPL153",8103,"<2 cm",242,250,0.968
"E3","V3SPL153",8103,"2-4 cm",1,250,0.004
"E3","V3SPL153",8103,"4-6 cm",2,250,0.008
"E3","V3SPL153",8103,"6-8 cm",2,250,0.008
"E3","V3SPL153",8103,">8 cm",3,250,0.012
"E3","V3SPL153",8104,"<2 cm",0,0,NA
"E3","V3SPL153",8104,"2-4 cm",0,0,NA
"E3","V3SPL153",8104,"4-6 cm",0,0,NA
"E3","V3SPL153",8104,"6-8 cm",0,0,NA
"E3","V3SPL153",8104,">8 cm",0,0,NA
"E3","V3SPL153",8105,"<2 cm",0,0,NA
"E3","V3SPL153",8105,"2-4 cm",0,0,NA
"E3","V3SPL153",8105,"4-6 cm",0,0,NA
"E3","V3SPL153",8105,"6-8 cm",0,0,NA
"E3","V3SPL153",8105,">8 cm",0,0,NA
"E3","V3SPL153",8106,"<2 cm",0,0,NA
"E3","V3SPL153",8106,"2-4 cm",0,0,NA
"E3","V3SPL153",8106,"4-6 cm",0,0,NA
"E3","V3SPL153",8106,"6-8 cm",0,0,NA
"E3","V3SPL153",8106,">8 cm",0,0,NA
"E3","V3SPL153",8107,"<2 cm",0,0,NA
"E3","V3SPL153",8107,"2-4 cm",0,0,NA
"E3","V3SPL153",8107,"4-6 cm",0,0,NA
"E3","V3SPL153",8107,"6-8 cm",0,0,NA
"E3","V3SPL153",8107,">8 cm",0,0,NA
"E3","V3SPL153",8108,"<2 cm",0,0,NA
"E3","V3SPL153",8108,"2-4 cm",0,0,NA
"E3","V3SPL153",8108,"4-6 cm",0,0,NA
"E3","V3SPL153",8108,"6-8 cm",0,0,NA
"E3","V3SPL153",8108,">8 cm",0,0,NA
"E3","V3SPL153",8109,"<2 cm",0,0,NA
"E3","V3SPL153",8109,"2-4 cm",0,0,NA
"E3","V3SPL153",8109,"4-6 cm",0,0,NA
"E3","V3SPL153",8109,"6-8 cm",0,0,NA
"E3","V3SPL153",8109,">8 cm",0,0,NA
"E3","V3SPL153",8110,"<2 cm",0,0,NA
"E3","V3SPL153",8110,"2-4 cm",0,0,NA
"E3","V3SPL153",8110,"4-6 cm",0,0,NA
"E3","V3SPL153",8110,"6-8 cm",0,0,NA
"E3","V3SPL153",8110,">8 cm",0,0,NA
"E3","V3SPL153",9101,"<2 cm",237,250,0.948
"E3","V3SPL153",9101,"2-4 cm",0,250,0
"E3","V3SPL153",9101,"4-6 cm",2,250,0.008
"E3","V3SPL153",9101,"6-8 cm",0,250,0
"E3","V3SPL153",9101,">8 cm",11,250,0.044
"E3","V3SPL153",9102,"<2 cm",235,250,0.94
"E3","V3SPL153",9102,"2-4 cm",1,250,0.004
"E3","V3SPL153",9102,"4-6 cm",3,250,0.012
"E3","V3SPL153",9102,"6-8 cm",0,250,0
"E3","V3SPL153",9102,">8 cm",11,250,0.044
"E3","V3SPL153",9103,"<2 cm",237,250,0.948
"E3","V3SPL153",9103,"2-4 cm",1,250,0.004
"E3","V3SPL153",9103,"4-6 cm",1,250,0.004
"E3","V3SPL153",9103,"6-8 cm",0,250,0
"E3","V3SPL153",9103,">8 cm",11,250,0.044
"E3","V3SPL153",9104,"<2 cm",0,0,NA
"E3","V3SPL153",9104,"2-4 cm",0,0,NA
"E3","V3SPL153",9104,"4-6 cm",0,0,NA
"E3","V3SPL153",9104,"6-8 cm",0,0,NA
"E3","V3SPL153",9104,">8 cm",0,0,NA
"E3","V3SPL153",9105,"<2 cm",0,0,NA
"E3","V3SPL153",9105,"2-4 cm",0,0,NA
"E3","V3SPL153",9105,"4-6 cm",0,0,NA
"E3","V3SPL153",9105,"6-8 cm",0,0,NA
"E3","V3SPL153",9105,">8 cm",0,0,NA
"E3","V3SPL153",9106,"<2 cm",0,0,NA
"E3","V3SPL153",9106,"2-4 cm",0,0,NA
"E3","V3SPL153",9106,"4-6 cm",0,0,NA
"E3","V3SPL153",9106,"6-8 cm",0,0,NA
"E3","V3SPL153",9106,">8 cm",0,0,NA
"E3","V3SPL153",9107,"<2 cm",0,0,NA
"E3","V3SPL153",9107,"2-4 cm",0,0,NA
"E3","V3SPL153",9107,"4-6 cm",0,0,NA
"E3","V3SPL153",9107,"6-8 cm",0,0,NA
"E3","V3SPL153",9107,">8 cm",0,0,NA
"E3","V3SPL153",9108,"<2 cm",0,0,NA
"E3","V3SPL153",9108,"2-4 cm",0,0,NA
"E3","V3SPL153",9108,"4-6 cm",0,0,NA
"E3","V3SPL153",9108,"6-8 cm",0,0,NA
"E3","V3SPL153",9108,">8 cm",0,0,NA
"E3","V3SPL153",9109,"<2 cm",0,0,NA
"E3","V3SPL153",9109,"2-4 cm",0,0,NA
"E3","V3SPL153",9109,"4-6 cm",0,0,NA
"E3","V3SPL153",9109,"6-8 cm",0,0,NA
"E3","V3SPL153",9109,">8 cm",0,0,NA
"E3","V3SPL153",9110,"<2 cm",0,0,NA
"E3","V3SPL153",9110,"2-4 cm",0,0,NA
"E3","V3SPL153",9110,"4-6 cm",0,0,NA
"E3","V3SPL153",9110,"6-8 cm",0,0,NA
"E3","V3SPL153",9110,">8 cm",0,0,NA
"E3","V3SPL153",10101,"<2 cm",6,250,0.024
"E3","V3SPL153",10101,"2-4 cm",0,250,0
"E3","V3SPL153",10101,"4-6 cm",0,250,0
"E3","V3SPL153",10101,"6-8 cm",0,250,0
"E3","V3SPL153",10101,">8 cm",244,250,0.976
"E3","V3SPL153",10102,"<2 cm",5,250,0.02
"E3","V3SPL153",10102,"2-4 cm",1,250,0.004
"E3","V3SPL153",10102,"4-6 cm",0,250,0
"E3","V3SPL153",10102,"6-8 cm",0,250,0
"E3","V3SPL153",10102,">8 cm",244,250,0.976
"E3","V3SPL153",10103,"<2 cm",6,250,0.024
"E3","V3SPL153",10103,"2-4 cm",0,250,0
"E3","V3SPL153",10103,"4-6 cm",0,250,0
"E3","V3SPL153",10103,"6-8 cm",0,250,0
"E3","V3SPL153",10103,">8 cm",244,250,0.976
"E3","V3SPL153",10104,"<2 cm",0,0,NA
"E3","V3SPL153",10104,"2-4 cm",0,0,NA
"E3","V3SPL153",10104,"4-6 cm",0,0,NA
"E3","V3SPL153",10104,"6-8 cm",0,0,NA
"E3","V3SPL153",10104,">8 cm",0,0,NA
"E3","V3SPL153",10105,"<2 cm",0,0,NA
"E3","V3SPL153",10105,"2-4 cm",0,0,NA
"E3","V3SPL153",10105,"4-6 cm",0,0,NA
"E3","V3SPL153",10105,"6-8 cm",0,0,NA
"E3","V3SPL153",10105,">8 cm",0,0,NA
"E3","V3SPL153",10106,"<2 cm",0,0,NA
"E3","V3SPL153",10106,"2-4 cm",0,0,NA
"E3","V3SPL153",10106,"4-6 cm",0,0,NA
"E3","V3SPL153",10106,"6-8 cm",0,0,NA
"E3","V3SPL153",10106,">8 cm",0,0,NA
"E3","V3SPL153",10107,"<2 cm",0,0,NA
"E3","V3SPL153",10107,"2-4 cm",0,0,NA
"E3","V3SPL153",10107,"4-6 cm",0,0,NA
"E3","V3SPL153",10107,"6-8 cm",0,0,NA
"E3","V3SPL153",10107,">8 cm",0,0,NA
"E3","V3SPL153",10108,"<2 cm",0,0,NA
"E3","V3SPL153",10108,"2-4 cm",0,0,NA
"E3","V3SPL153",10108,"4-6 cm",0,0,NA
"E3","V3SPL153",10108,"6-8 cm",0,0,NA
"E3","V3SPL153",10108,">8 cm",0,0,NA
"E3","V3SPL153",10109,"<2 cm",0,0,NA
"E3","V3SPL153",10109,"2-4 cm",0,0,NA
"E3","V3SPL153",10109,"4-6 cm",0,0,NA
"E3","V3SPL153",10109,"6-8 cm",0,0,NA
"E3","V3SPL153",10109,">8 cm",0,0,NA
"E3","V3SPL153",10110,"<2 cm",0,0,NA
"E3","V3SPL153",10110,"2-4 cm",0,0,NA
"E3","V3SPL153",10110,"4-6 cm",0,0,NA
"E3","V3SPL153",10110,"6-8 cm",0,0,NA
"E3","V3SPL153",10110,">8 cm",0,0,NA
"E3","V3SPL153",11101,"<2 cm",0,0,NA
"E3","V3SPL153",11101,"2-4 cm",0,0,NA
"E3","V3SPL153",11101,"4-6 cm",0,0,NA
"E3","V3SPL153",11101,"6-8 cm",0,0,NA
"E3","V3SPL153",11101,">8 cm",0,0,NA
"E3","V3SPL153",11102,"<2 cm",0,0,NA
"E3","V3SPL153",11102,"2-4 cm",0,0,NA
"E3","V3SPL153",11102,"4-6 cm",0,0,NA
"E3","V3SPL153",11102,"6-8 cm",0,0,NA
"E3","V3SPL153",11102,">8 cm",0,0,NA
"E3","V3SPL153",11103,"<2 cm",0,0,NA
"E3","V3SPL153",11103,"2-4 cm",0,0,NA
"E3","V3SPL153",11103,"4-6 cm",0,0,NA
"E3","V3SPL153",11103,"6-8 cm",0,0,NA
"E3","V3SPL153",11103,">8 cm",0,0,NA
"E3","V3SPL153",11104,"<2 cm",0,0,NA
"E3","V3SPL153",11104,"2-4 cm",0,0,NA
"E3","V3SPL153",11104,"4-6 cm",0,0,NA
"E3","V3SPL153",11104,"6-8 cm",0,0,NA
"E3","V3SPL153",11104,">8 cm",0,0,NA
"E3","V3SPL153",11105,"<2 cm",0,0,NA
"E3","V3SPL153",11105,"2-4 cm",0,0,NA
"E3","V3SPL153",11105,"4-6 cm",0,0,NA
"E3","V3SPL153",11105,"6-8 cm",0,0,NA
"E3","V3SPL153",11105,">8 cm",0,0,NA
"E3","V3SPL153",11106,"<2 cm",0,0,NA
"E3","V3SPL153",11106,"2-4 cm",0,0,NA
"E3","V3SPL153",11106,"4-6 cm",0,0,NA
"E3","V3SPL153",11106,"6-8 cm",0,0,NA
"E3","V3SPL153",11106,">8 cm",0,0,NA
"E3","V3SPL153",11107,"<2 cm",0,0,NA
"E3","V3SPL153",11107,"2-4 cm",0,0,NA
"E3","V3SPL153",11107,"4-6 cm",0,0,NA
"E3","V3SPL153",11107,"6-8 cm",0,0,NA
"E3","V3SPL153",11107,">8 cm",0,0,NA
"E3","V3SPL153",11108,"<2 cm",0,0,NA
"E3","V3SPL153",11108,"2-4 cm",0,0,NA
"E3","V3SPL153",11108,"4-6 cm",0,0,NA
"E3","V3SPL153",11108,"6-8 cm",0,0,NA
"E3","V3SPL153",11108,">8 cm",0,0,NA
"E3","V3SPL153",11109,"<2 cm",0,0,NA
"E3","V3SPL153",11109,"2-4 cm",0,0,NA
"E3","V3SPL153",11109,"4-6 cm",0,0,NA
"E3","V3SPL153",11109,"6-8 cm",0,0,NA
"E3","V3SPL153",11109,">8 cm",0,0,NA
"E3","V3SPL153",11110,"<2 cm",0,0,NA
"E3","V3SPL153",11110,"2-4 cm",0,0,NA
"E3","V3SPL153",11110,"4-6 cm",0,0,NA
"E3","V3SPL153",11110,"6-8 cm",0,0,NA
"E3","V3SPL153",11110,">8 cm",0,0,NA
"E3","V3SPL153",12101,"<2 cm",0,0,NA
"E3","V3SPL153",12101,"2-4 cm",0,0,NA
"E3","V3SPL153",12101,"4-6 cm",0,0,NA
"E3","V3SPL153",12101,"6-8 cm",0,0,NA
"E3","V3SPL153",12101,">8 cm",0,0,NA
"E3","V3SPL153",12102,"<2 cm",0,0,NA
"E3","V3SPL153",12102,"2-4 cm",0,0,NA
"E3","V3SPL153",12102,"4-6 cm",0,0,NA
"E3","V3SPL153",12102,"6-8 cm",0,0,NA
"E3","V3SPL153",12102,">8 cm",0,0,NA
"E3","V3SPL153",12103,"<2 cm",0,0,NA
"E3","V3SPL153",12103,"2-4 cm",0,0,NA
"E3","V3SPL153",12103,"4-6 cm",0,0,NA
"E3","V3SPL153",12103,"6-8 cm",0,0,NA
"E3","V3SPL153",12103,">8 cm",0,0,NA
"E3","V3SPL153",12104,"<2 cm",0,0,NA
"E3","V3SPL153",12104,"2-4 cm",0,0,NA
"E3","V3SPL153",12104,"4-6 cm",0,0,NA
"E3","V3SPL153",12104,"6-8 cm",0,0,NA
"E3","V3SPL153",12104,">8 cm",0,0,NA
"E3","V3SPL153",12105,"<2 cm",0,0,NA
"E3","V3SPL153",12105,"2-4 cm",0,0,NA
"E3","V3SPL153",12105,"4-6 cm",0,0,NA
"E3","V3SPL153",12105,"6-8 cm",0,0,NA
"E3","V3SPL153",12105,">8 cm",0,0,NA
"E3","V3SPL153",12106,"<2 cm",0,0,NA
"E3","V3SPL153",12106,"2-4 cm",0,0,NA
"E3","V3SPL153",12106,"4-6 cm",0,0,NA
"E3","V3SPL153",12106,"6-8 cm",0,0,NA
"E3","V3SPL153",12106,">8 cm",0,0,NA
"E3","V3SPL153",12107,"<2 cm",0,0,NA
"E3","V3SPL153",12107,"2-4 cm",0,0,NA
"E3","V3SPL153",12107,"4-6 cm",0,0,NA
"E3","V3SPL153",12107,"6-8 cm",0,0,NA
"E3","V3SPL153",12107,">8 cm",0,0,NA
"E3","V3SPL153",12108,"<2 cm",0,0,NA
"E3","V3SPL153",12108,"2-4 cm",0,0,NA
"E3","V3SPL153",12108,"4-6 cm",0,0,NA
"E3","V3SPL153",12108,"6-8 cm",0,0,NA
"E3","V3SPL153",12108,">8 cm",0,0,NA
"E3","V3SPL153",12109,"<2 cm",0,0,NA
"E3","V3SPL153",12109,"2-4 cm",0,0,NA
"E3","V3SPL153",12109,"4-6 cm",0,0,NA
"E3","V3SPL153",12109,"6-8 cm",0,0,NA
"E3","V3SPL153",12109,">8 cm",0,0,NA
"E3","V3SPL153",12110,"<2 cm",0,0,NA
"E3","V3SPL153",12110,"2-4 cm",0,0,NA
"E3","V3SPL153",12110,"4-6 cm",0,0,NA
"E3","V3SPL153",12110,"6-8 cm",0,0,NA
"E3","V3SPL153",12110,">8 cm",0,0,NA
"E3","V3SPL153",13101,"<2 cm",0,0,NA
"E3","V3SPL153",13101,"2-4 cm",0,0,NA
"E3","V3SPL153",13101,"4-6 cm",0,0,NA
"E3","V3SPL153",13101,"6-8 cm",0,0,NA
"E3","V3SPL153",13101,">8 cm",0,0,NA
"E3","V3SPL153",13102,"<2 cm",0,0,NA
"E3","V3SPL153",13102,"2-4 cm",0,0,NA
"E3","V3SPL153",13102,"4-6 cm",0,0,NA
"E3","V3SPL153",13102,"6-8 cm",0,0,NA
"E3","V3SPL153",13102,">8 cm",0,0,NA
"E3","V3SPL153",13103,"<2 cm",0,0,NA
"E3","V3SPL153",13103,"2-4 cm",0,0,NA
"E3","V3SPL153",13103,"4-6 cm",0,0,NA
"E3","V3SPL153",13103,"6-8 cm",0,0,NA
"E3","V3SPL153",13103,">8 cm",0,0,NA
"E3","V3SPL153",13104,"<2 cm",0,0,NA
"E3","V3SPL153",13104,"2-4 cm",0,0,NA
"E3","V3SPL153",13104,"4-6 cm",0,0,NA
"E3","V3SPL153",13104,"6-8 cm",0,0,NA
"E3","V3SPL153",13104,">8 cm",0,0,NA
"E3","V3SPL153",13105,"<2 cm",0,0,NA
"E3","V3SPL153",13105,"2-4 cm",0,0,NA
"E3","V3SPL153",13105,"4-6 cm",0,0,NA
"E3","V3SPL153",13105,"6-8 cm",0,0,NA
"E3","V3SPL153",13105,">8 cm",0,0,NA
"E3","V3SPL153",13106,"<2 cm",0,0,NA
"E3","V3SPL153",13106,"2-4 cm",0,0,NA
"E3","V3SPL153",13106,"4-6 cm",0,0,NA
"E3","V3SPL153",13106,"6-8 cm",0,0,NA
"E3","V3SPL153",13106,">8 cm",0,0,NA
"E3","V3SPL153",13107,"<2 cm",0,0,NA
"E3","V3SPL153",13107,"2-4 cm",0,0,NA
"E3","V3SPL153",13107,"4-6 cm",0,0,NA
"E3","V3SPL153",13107,"6-8 cm",0,0,NA
"E3","V3SPL153",13107,">8 cm",0,0,NA
"E3","V3SPL153",13108,"<2 cm",0,0,NA
"E3","V3SPL153",13108,"2-4 cm",0,0,NA
"E3","V3SPL153",13108,"4-6 cm",0,0,NA
"E3","V3SPL153",13108,"6-8 cm",0,0,NA
"E3","V3SPL153",13108,">8 cm",0,0,NA
"E3","V3SPL153",13109,"<2 cm",0,0,NA
"E3","V3SPL153",13109,"2-4 cm",0,0,NA
"E3","V3SPL153",13109,"4-6 cm",0,0,NA
"E3","V3SPL153",13109,"6-8 cm",0,0,NA
"E3","V3SPL153",13109,">8 cm",0,0,NA
"E3","V3SPL153",13110,"<2 cm",0,0,NA
"E3","V3SPL153",13110,"2-4 cm",0,0,NA
"E3","V3SPL153",13110,"4-6 cm",0,0,NA
"E3","V3SPL153",13110,"6-8 cm",0,0,NA
"E3","V3SPL153",13110,">8 cm",0,0,NA
"E3","V3SPL153",14101,"<2 cm",0,0,NA
"E3","V3SPL153",14101,"2-4 cm",0,0,NA
"E3","V3SPL153",14101,"4-6 cm",0,0,NA
"E3","V3SPL153",14101,"6-8 cm",0,0,NA
"E3","V3SPL153",14101,">8 cm",0,0,NA
"E3","V3SPL153",14102,"<2 cm",0,0,NA
"E3","V3SPL153",14102,"2-4 cm",0,0,NA
"E3","V3SPL153",14102,"4-6 cm",0,0,NA
"E3","V3SPL153",14102,"6-8 cm",0,0,NA
"E3","V3SPL153",14102,">8 cm",0,0,NA
"E3","V3SPL153",14103,"<2 cm",0,0,NA
"E3","V3SPL153",14103,"2-4 cm",0,0,NA
"E3","V3SPL153",14103,"4-6 cm",0,0,NA
"E3","V3SPL153",14103,"6-8 cm",0,0,NA
"E3","V3SPL153",14103,">8 cm",0,0,NA
"E3","V3SPL153",14104,"<2 cm",0,0,NA
"E3","V3SPL153",14104,"2-4 cm",0,0,NA
"E3","V3SPL153",14104,"4-6 cm",0,0,NA
"E3","V3SPL153",14104,"6-8 cm",0,0,NA
"E3","V3SPL153",14104,">8 cm",0,0,NA
"E3","V3SPL153",14105,"<2 cm",0,0,NA
"E3","V3SPL153",14105,"2-4 cm",0,0,NA
"E3","V3SPL153",14105,"4-6 cm",0,0,NA
"E3","V3SPL153",14105,"6-8 cm",0,0,NA
"E3","V3SPL153",14105,">8 cm",0,0,NA
"E3","V3SPL153",14106,"<2 cm",0,0,NA
"E3","V3SPL153",14106,"2-4 cm",0,0,NA
"E3","V3SPL153",14106,"4-6 cm",0,0,NA
"E3","V3SPL153",14106,"6-8 cm",0,0,NA
"E3","V3SPL153",14106,">8 cm",0,0,NA
"E3","V3SPL153",14107,"<2 cm",0,0,NA
"E3","V3SPL153",14107,"2-4 cm",0,0,NA
"E3","V3SPL153",14107,"4-6 cm",0,0,NA
"E3","V3SPL153",14107,"6-8 cm",0,0,NA
"E3","V3SPL153",14107,">8 cm",0,0,NA
"E3","V3SPL153",14108,"<2 cm",0,0,NA
"E3","V3SPL153",14108,"2-4 cm",0,0,NA
"E3","V3SPL153",14108,"4-6 cm",0,0,NA
"E3","V3SPL153",14108,"6-8 cm",0,0,NA
"E3","V3SPL153",14108,">8 cm",0,0,NA
"E3","V3SPL153",14109,"<2 cm",0,0,NA
"E3","V3SPL153",14109,"2-4 cm",0,0,NA
"E3","V3SPL153",14109,"4-6 cm",0,0,NA
"E3","V3SPL153",14109,"6-8 cm",0,0,NA
"E3","V3SPL153",14109,">8 cm",0,0,NA
"E3","V3SPL153",14110,"<2 cm",0,0,NA
"E3","V3SPL153",14110,"2-4 cm",0,0,NA
"E3","V3SPL153",14110,"4-6 cm",0,0,NA
"E3","V3SPL153",14110,"6-8 cm",0,0,NA
"E3","V3SPL153",14110,">8 cm",0,0,NA
"E3","V3SPL153",15101,"<2 cm",0,0,NA
"E3","V3SPL153",15101,"2-4 cm",0,0,NA
"E3","V3SPL153",15101,"4-6 cm",0,0,NA
"E3","V3SPL153",15101,"6-8 cm",0,0,NA
"E3","V3SPL153",15101,">8 cm",0,0,NA
"E3","V3SPL153",15102,"<2 cm",0,0,NA
"E3","V3SPL153",15102,"2-4 cm",0,0,NA
"E3","V3SPL153",15102,"4-6 cm",0,0,NA
"E3","V3SPL153",15102,"6-8 cm",0,0,NA
"E3","V3SPL153",15102,">8 cm",0,0,NA
"E3","V3SPL153",15103,"<2 cm",0,0,NA
"E3","V3SPL153",15103,"2-4 cm",0,0,NA
"E3","V3SPL153",15103,"4-6 cm",0,0,NA
"E3","V3SPL153",15103,"6-8 cm",0,0,NA
"E3","V3SPL153",15103,">8 cm",0,0,NA
"E3","V3SPL153",15104,"<2 cm",0,0,NA
"E3","V3SPL153",15104,"2-4 cm",0,0,NA
"E3","V3SPL153",15104,"4-6 cm",0,0,NA
"E3","V3SPL153",15104,"6-8 cm",0,0,NA
"E3","V3SPL153",15104,">8 cm",0,0,NA
"E3","V3SPL153",15105,"<2 cm",0,0,NA
"E3","V3SPL153",15105,"2-4 cm",0,0,NA
"E3","V3SPL153",15105,"4-6 cm",0,0,NA
"E3","V3SPL153",15105,"6-8 cm",0,0,NA
"E3","V3SPL153",15105,">8 cm",0,0,NA
"E3","V3SPL153",15106,"<2 cm",0,0,NA
"E3","V3SPL153",15106,"2-4 cm",0,0,NA
"E3","V3SPL153",15106,"4-6 cm",0,0,NA
"E3","V3SPL153",15106,"6-8 cm",0,0,NA
"E3","V3SPL153",15106,">8 cm",0,0,NA
"E3","V3SPL153",15107,"<2 cm",0,0,NA
"E3","V3SPL153",15107,"2-4 cm",0,0,NA
"E3","V3SPL153",15107,"4-6 cm",0,0,NA
"E3","V3SPL153",15107,"6-8 cm",0,0,NA
"E3","V3SPL153",15107,">8 cm",0,0,NA
"E3","V3SPL153",15108,"<2 cm",0,0,NA
"E3","V3SPL153",15108,"2-4 cm",0,0,NA
"E3","V3SPL153",15108,"4-6 cm",0,0,NA
"E3","V3SPL153",15108,"6-8 cm",0,0,NA
"E3","V3SPL153",15108,">8 cm",0,0,NA
"E3","V3SPL153",15109,"<2 cm",0,0,NA
"E3","V3SPL153",15109,"2-4 cm",0,0,NA
"E3","V3SPL153",15109,"4-6 cm",0,0,NA
"E3","V3SPL153",15109,"6-8 cm",0,0,NA
"E3","V3SPL153",15109,">8 cm",0,0,NA
"E3","V3SPL153",15110,"<2 cm",0,0,NA
"E3","V3SPL153",15110,"2-4 cm",0,0,NA
"E3","V3SPL153",15110,"4-6 cm",0,0,NA
"E3","V3SPL153",15110,"6-8 cm",0,0,NA
"E3","V3SPL153",15110,">8 cm",0,0,NA
"E3","V3SPL153",16101,"<2 cm",0,0,NA
"E3","V3SPL153",16101,"2-4 cm",0,0,NA
"E3","V3SPL153",16101,"4-6 cm",0,0,NA
"E3","V3SPL153",16101,"6-8 cm",0,0,NA
"E3","V3SPL153",16101,">8 cm",0,0,NA
"E3","V3SPL153",16102,"<2 cm",0,0,NA
"E3","V3SPL153",16102,"2-4 cm",0,0,NA
"E3","V3SPL153",16102,"4-6 cm",0,0,NA
"E3","V3SPL153",16102,"6-8 cm",0,0,NA
"E3","V3SPL153",16102,">8 cm",0,0,NA
"E3","V3SPL153",16103,"<2 cm",0,0,NA
"E3","V3SPL153",16103,"2-4 cm",0,0,NA
"E3","V3SPL153",16103,"4-6 cm",0,0,NA
"E3","V3SPL153",16103,"6-8 cm",0,0,NA
"E3","V3SPL153",16103,">8 cm",0,0,NA
"E3","V3SPL153",16104,"<2 cm",0,0,NA
"E3","V3SPL153",16104,"2-4 cm",0,0,NA
"E3","V3SPL153",16104,"4-6 cm",0,0,NA
"E3","V3SPL153",16104,"6-8 cm",0,0,NA
"E3","V3SPL153",16104,">8 cm",0,0,NA
"E3","V3SPL153",16105,"<2 cm",0,0,NA
"E3","V3SPL153",16105,"2-4 cm",0,0,NA
"E3","V3SPL153",16105,"4-6 cm",0,0,NA
"E3","V3SPL153",16105,"6-8 cm",0,0,NA
"E3","V3SPL153",16105,">8 cm",0,0,NA
"E3","V3SPL153",16106,"<2 cm",0,0,NA
"E3","V3SPL153",16106,"2-4 cm",0,0,NA
"E3","V3SPL153",16106,"4-6 cm",0,0,NA
"E3","V3SPL153",16106,"6-8 cm",0,0,NA
"E3","V3SPL153",16106,">8 cm",0,0,NA
"E3","V3SPL153",16107,"<2 cm",0,0,NA
"E3","V3SPL153",16107,"2-4 cm",0,0,NA
"E3","V3SPL153",16107,"4-6 cm",0,0,NA
"E3","V3SPL153",16107,"6-8 cm",0,0,NA
"E3","V3SPL153",16107,">8 cm",0,0,NA
"E3","V3SPL153",16108,"<2 cm",0,0,NA
