"experiment_id","scenario","run_seed","horizontal_zone","larvae","total_larvae","proportion"
"E3","V3SPL153",22104,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",22105,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",22105,"zone2",0,0,NA
"E3","V3SPL153",22105,"zone3",0,0,NA
"E3","V3SPL153",22105,"zone4",0,0,NA
"E3","V3SPL153",22105,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",22106,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",22106,"zone2",0,0,NA
"E3","V3SPL153",22106,"zone3",0,0,NA
"E3","V3SPL153",22106,"zone4",0,0,NA
"E3","V3SPL153",22106,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",22107,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",22107,"zone2",0,0,NA
"E3","V3SPL153",22107,"zone3",0,0,NA
"E3","V3SPL153",22107,"zone4",0,0,NA
"E3","V3SPL153",22107,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",22108,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",22108,"zone2",0,0,NA
"E3","V3SPL153",22108,"zone3",0,0,NA
"E3","V3SPL153",22108,"zone4",0,0,NA
"E3","V3SPL153",22108,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",22109,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",22109,"zone2",0,0,NA
"E3","V3SPL153",22109,"zone3",0,0,NA
"E3","V3SPL153",22109,"zone4",0,0,NA
"E3","V3SPL153",22109,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",22110,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",22110,"zone2",0,0,NA
"E3","V3SPL153",22110,"zone3",0,0,NA
"E3","V3SPL153",22110,"zone4",0,0,NA
"E3","V3SPL153",22110,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",23101,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",23101,"zone2",0,0,NA
"E3","V3SPL153",23101,"zone3",0,0,NA
"E3","V3SPL153",23101,"zone4",0,0,NA
"E3","V3SPL153",23101,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",23102,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",23102,"zone2",0,0,NA
"E3","V3SPL153",23102,"zone3",0,0,NA
"E3","V3SPL153",23102,"zone4",0,0,NA
"E3","V3SPL153",23102,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",23103,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",23103,"zone2",0,0,NA
"E3","V3SPL153",23103,"zone3",0,0,NA
"E3","V3SPL153",23103,"zone4",0,0,NA
"E3","V3SPL153",23103,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",23104,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",23104,"zone2",0,0,NA
"E3","V3SPL153",23104,"zone3",0,0,NA
"E3","V3SPL153",23104,"zone4",0,0,NA
"E3","V3SPL153",23104,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",23105,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",23105,"zone2",0,0,NA
"E3","V3SPL153",23105,"zone3",0,0,NA
"E3","V3SPL153",23105,"zone4",0,0,NA
"E3","V3SPL153",23105,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",23106,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",23106,"zone2",0,0,NA
"E3","V3SPL153",23106,"zone3",0,0,NA
"E3","V3SPL153",23106,"zone4",0,0,NA
"E3","V3SPL153",23106,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",23107,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",23107,"zone2",0,0,NA
"E3","V3SPL153",23107,"zone3",0,0,NA
"E3","V3SPL153",23107,"zone4",0,0,NA
"E3","V3SPL153",23107,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",23108,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",23108,"zone2",0,0,NA
"E3","V3SPL153",23108,"zone3",0,0,NA
"E3","V3SPL153",23108,"zone4",0,0,NA
"E3","V3SPL153",23108,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",23109,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",23109,"zone2",0,0,NA
"E3","V3SPL153",23109,"zone3",0,0,NA
"E3","V3SPL153",23109,"zone4",0,0,NA
"E3","V3SPL153",23109,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",23110,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",23110,"zone2",0,0,NA
"E3","V3SPL153",23110,"zone3",0,0,NA
"E3","V3SPL153",23110,"zone4",0,0,NA
"E3","V3SPL153",23110,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",24101,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",24101,"zone2",0,0,NA
"E3","V3SPL153",24101,"zone3",0,0,NA
"E3","V3SPL153",24101,"zone4",0,0,NA
"E3","V3SPL153",24101,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",24102,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",24102,"zone2",0,0,NA
"E3","V3SPL153",24102,"zone3",0,0,NA
"E3","V3SPL153",24102,"zone4",0,0,NA
"E3","V3SPL153",24102,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",24103,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",24103,"zone2",0,0,NA
"E3","V3SPL153",24103,"zone3",0,0,NA
"E3","V3SPL153",24103,"zone4",0,0,NA
"E3","V3SPL153",24103,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",24104,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",24104,"zone2",0,0,NA
"E3","V3SPL153",24104,"zone3",0,0,NA
"E3","V3SPL153",24104,"zone4",0,0,NA
"E3","V3SPL153",24104,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",24105,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",24105,"zone2",0,0,NA
"E3","V3SPL153",24105,"zone3",0,0,NA
"E3","V3SPL153",24105,"zone4",0,0,NA
"E3","V3SPL153",24105,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",24106,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",24106,"zone2",0,0,NA
"E3","V3SPL153",24106,"zone3",0,0,NA
"E3","V3SPL153",24106,"zone4",0,0,NA
"E3","V3SPL153",24106,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",24107,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",24107,"zone2",0,0,NA
"E3","V3SPL153",24107,"zone3",0,0,NA
"E3","V3SPL153",24107,"zone4",0,0,NA
"E3","V3SPL153",24107,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",24108,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",24108,"zone2",0,0,NA
"E3","V3SPL153",24108,"zone3",0,0,NA
"E3","V3SPL153",24108,"zone4",0,0,NA
"E3","V3SPL153",24108,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",24109,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",24109,"zone2",0,0,NA
"E3","V3SPL153",24109,"zone3",0,0,NA
"E3","V3SPL153",24109,"zone4",0,0,NA
"E3","V3SPL153",24109,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",24110,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",24110,"zone2",0,0,NA
"E3","V3SPL153",24110,"zone3",0,0,NA
"E3","V3SPL153",24110,"zone4",0,0,NA
"E3","V3SPL153",24110,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",25101,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",25101,"zone2",0,0,NA
"E3","V3SPL153",25101,"zone3",0,0,NA
"E3","V3SPL153",25101,"zone4",0,0,NA
"E3","V3SPL153",25101,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",25102,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",25102,"zone2",0,0,NA
"E3","V3SPL153",25102,"zone3",0,0,NA
"E3","V3SPL153",25102,"zone4",0,0,NA
"E3","V3SPL153",25102,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",25103,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",25103,"zone2",0,0,NA
"E3","V3SPL153",25103,"zone3",0,0,NA
"E3","V3SPL153",25103,"zone4",0,0,NA
"E3","V3SPL153",25103,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",25104,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",25104,"zone2",0,0,NA
"E3","V3SPL153",25104,"zone3",0,0,NA
"E3","V3SPL153",25104,"zone4",0,0,NA
"E3","V3SPL153",25104,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",25105,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",25105,"zone2",0,0,NA
"E3","V3SPL153",25105,"zone3",0,0,NA
"E3","V3SPL153",25105,"zone4",0,0,NA
"E3","V3SPL153",25105,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",25106,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",25106,"zone2",0,0,NA
"E3","V3SPL153",25106,"zone3",0,0,NA
"E3","V3SPL153",25106,"zone4",0,0,NA
"E3","V3SPL153",25106,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",25107,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",25107,"zone2",0,0,NA
"E3","V3SPL153",25107,"zone3",0,0,NA
"E3","V3SPL153",25107,"zone4",0,0,NA
"E3","V3SPL153",25107,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",25108,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",25108,"zone2",0,0,NA
"E3","V3SPL153",25108,"zone3",0,0,NA
"E3","V3SPL153",25108,"zone4",0,0,NA
"E3","V3SPL153",25108,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",25109,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",25109,"zone2",0,0,NA
"E3","V3SPL153",25109,"zone3",0,0,NA
"E3","V3SPL153",25109,"zone4",0,0,NA
"E3","V3SPL153",25109,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",25110,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",25110,"zone2",0,0,NA
"E3","V3SPL153",25110,"zone3",0,0,NA
"E3","V3SPL153",25110,"zone4",0,0,NA
"E3","V3SPL153",25110,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",26101,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",26101,"zone2",0,0,NA
"E3","V3SPL153",26101,"zone3",0,0,NA
"E3","V3SPL153",26101,"zone4",0,0,NA
"E3","V3SPL153",26101,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",26102,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",26102,"zone2",0,0,NA
"E3","V3SPL153",26102,"zone3",0,0,NA
"E3","V3SPL153",26102,"zone4",0,0,NA
"E3","V3SPL153",26102,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",26103,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",26103,"zone2",0,0,NA
"E3","V3SPL153",26103,"zone3",0,0,NA
"E3","V3SPL153",26103,"zone4",0,0,NA
"E3","V3SPL153",26103,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",26104,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",26104,"zone2",0,0,NA
"E3","V3SPL153",26104,"zone3",0,0,NA
"E3","V3SPL153",26104,"zone4",0,0,NA
"E3","V3SPL153",26104,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",26105,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",26105,"zone2",0,0,NA
"E3","V3SPL153",26105,"zone3",0,0,NA
"E3","V3SPL153",26105,"zone4",0,0,NA
"E3","V3SPL153",26105,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",26106,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",26106,"zone2",0,0,NA
"E3","V3SPL153",26106,"zone3",0,0,NA
"E3","V3SPL153",26106,"zone4",0,0,NA
"E3","V3SPL153",26106,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",26107,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",26107,"zone2",0,0,NA
"E3","V3SPL153",26107,"zone3",0,0,NA
"E3","V3SPL153",26107,"zone4",0,0,NA
"E3","V3SPL153",26107,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",26108,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",26108,"zone2",0,0,NA
"E3","V3SPL153",26108,"zone3",0,0,NA
"E3","V3SPL153",26108,"zone4",0,0,NA
"E3","V3SPL153",26108,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",26109,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",26109,"zone2",0,0,NA
"E3","V3SPL153",26109,"zone3",0,0,NA
"E3","V3SPL153",26109,"zone4",0,0,NA
"E3","V3SPL153",26109,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",26110,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",26110,"zone2",0,0,NA
"E3","V3SPL153",26110,"zone3",0,0,NA
"E3","V3SPL153",26110,"zone4",0,0,NA
"E3","V3SPL153",26110,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",27101,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",27101,"zone2",0,0,NA
"E3","V3SPL153",27101,"zone3",0,0,NA
"E3","V3SPL153",27101,"zone4",0,0,NA
"E3","V3SPL153",27101,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",27102,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",27102,"zone2",0,0,NA
"E3","V3SPL153",27102,"zone3",0,0,NA
"E3","V3SPL153",27102,"zone4",0,0,NA
"E3","V3SPL153",27102,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",27103,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",27103,"zone2",0,0,NA
"E3","V3SPL153",27103,"zone3",0,0,NA
"E3","V3SPL153",27103,"zone4",0,0,NA
"E3","V3SPL153",27103,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",27104,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",27104,"zone2",0,0,NA
"E3","V3SPL153",27104,"zone3",0,0,NA
"E3","V3SPL153",27104,"zone4",0,0,NA
"E3","V3SPL153",27104,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",27105,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",27105,"zone2",0,0,NA
"E3","V3SPL153",27105,"zone3",0,0,NA
"E3","V3SPL153",27105,"zone4",0,0,NA
"E3","V3SPL153",27105,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",27106,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",27106,"zone2",0,0,NA
"E3","V3SPL153",27106,"zone3",0,0,NA
"E3","V3SPL153",27106,"zone4",0,0,NA
"E3","V3SPL153",27106,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",27107,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",27107,"zone2",0,0,NA
"E3","V3SPL153",27107,"zone3",0,0,NA
"E3","V3SPL153",27107,"zone4",0,0,NA
"E3","V3SPL153",27107,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",27108,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",27108,"zone2",0,0,NA
"E3","V3SPL153",27108,"zone3",0,0,NA
"E3","V3SPL153",27108,"zone4",0,0,NA
"E3","V3SPL153",27108,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",27109,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",27109,"zone2",0,0,NA
"E3","V3SPL153",27109,"zone3",0,0,NA
"E3","V3SPL153",27109,"zone4",0,0,NA
"E3","V3SPL153",27109,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",27110,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",27110,"zone2",0,0,NA
"E3","V3SPL153",27110,"zone3",0,0,NA
"E3","V3SPL153",27110,"zone4",0,0,NA
"E3","V3SPL153",27110,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",28101,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",28101,"zone2",0,0,NA
"E3","V3SPL153",28101,"zone3",0,0,NA
"E3","V3SPL153",28101,"zone4",0,0,NA
"E3","V3SPL153",28101,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",28102,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",28102,"zone2",0,0,NA
"E3","V3SPL153",28102,"zone3",0,0,NA
"E3","V3SPL153",28102,"zone4",0,0,NA
"E3","V3SPL153",28102,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",28103,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",28103,"zone2",0,0,NA
"E3","V3SPL153",28103,"zone3",0,0,NA
"E3","V3SPL153",28103,"zone4",0,0,NA
"E3","V3SPL153",28103,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",28104,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",28104,"zone2",0,0,NA
"E3","V3SPL153",28104,"zone3",0,0,NA
"E3","V3SPL153",28104,"zone4",0,0,NA
"E3","V3SPL153",28104,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",28105,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",28105,"zone2",0,0,NA
"E3","V3SPL153",28105,"zone3",0,0,NA
"E3","V3SPL153",28105,"zone4",0,0,NA
"E3","V3SPL153",28105,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",28106,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",28106,"zone2",0,0,NA
"E3","V3SPL153",28106,"zone3",0,0,NA
"E3","V3SPL153",28106,"zone4",0,0,NA
"E3","V3SPL153",28106,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",28107,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",28107,"zone2",0,0,NA
"E3","V3SPL153",28107,"zone3",0,0,NA
"E3","V3SPL153",28107,"zone4",0,0,NA
"E3","V3SPL153",28107,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",28108,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",28108,"zone2",0,0,NA
"E3","V3SPL153",28108,"zone3",0,0,NA
"E3","V3SPL153",28108,"zone4",0,0,NA
"E3","V3SPL153",28108,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",28109,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",28109,"zone2",0,0,NA
"E3","V3SPL153",28109,"zone3",0,0,NA
"E3","V3SPL153",28109,"zone4",0,0,NA
"E3","V3SPL153",28109,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",28110,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",28110,"zone2",0,0,NA
"E3","V3SPL153",28110,"zone3",0,0,NA
"E3","V3SPL153",28110,"zone4",0,0,NA
"E3","V3SPL153",28110,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",29101,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",29101,"zone2",0,0,NA
"E3","V3SPL153",29101,"zone3",0,0,NA
"E3","V3SPL153",29101,"zone4",0,0,NA
"E3","V3SPL153",29101,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",29102,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",29102,"zone2",0,0,NA
"E3","V3SPL153",29102,"zone3",0,0,NA
"E3","V3SPL153",29102,"zone4",0,0,NA
"E3","V3SPL153",29102,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",29103,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",29103,"zone2",0,0,NA
"E3","V3SPL153",29103,"zone3",0,0,NA
"E3","V3SPL153",29103,"zone4",0,0,NA
"E3","V3SPL153",29103,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",29104,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",29104,"zone2",0,0,NA
"E3","V3SPL153",29104,"zone3",0,0,NA
"E3","V3SPL153",29104,"zone4",0,0,NA
"E3","V3SPL153",29104,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",29105,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",29105,"zone2",0,0,NA
"E3","V3SPL153",29105,"zone3",0,0,NA
"E3","V3SPL153",29105,"zone4",0,0,NA
"E3","V3SPL153",29105,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",29106,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",29106,"zone2",0,0,NA
"E3","V3SPL153",29106,"zone3",0,0,NA
"E3","V3SPL153",29106,"zone4",0,0,NA
"E3","V3SPL153",29106,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",29107,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",29107,"zone2",0,0,NA
"E3","V3SPL153",29107,"zone3",0,0,NA
"E3","V3SPL153",29107,"zone4",0,0,NA
"E3","V3SPL153",29107,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",29108,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",29108,"zone2",0,0,NA
"E3","V3SPL153",29108,"zone3",0,0,NA
"E3","V3SPL153",29108,"zone4",0,0,NA
"E3","V3SPL153",29108,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",29109,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",29109,"zone2",0,0,NA
"E3","V3SPL153",29109,"zone3",0,0,NA
"E3","V3SPL153",29109,"zone4",0,0,NA
"E3","V3SPL153",29109,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",29110,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",29110,"zone2",0,0,NA
"E3","V3SPL153",29110,"zone3",0,0,NA
"E3","V3SPL153",29110,"zone4",0,0,NA
"E3","V3SPL153",29110,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",30101,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",30101,"zone2",0,0,NA
"E3","V3SPL153",30101,"zone3",0,0,NA
"E3","V3SPL153",30101,"zone4",0,0,NA
"E3","V3SPL153",30101,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",30102,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",30102,"zone2",0,0,NA
"E3","V3SPL153",30102,"zone3",0,0,NA
"E3","V3SPL153",30102,"zone4",0,0,NA
"E3","V3SPL153",30102,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",30103,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",30103,"zone2",0,0,NA
"E3","V3SPL153",30103,"zone3",0,0,NA
"E3","V3SPL153",30103,"zone4",0,0,NA
"E3","V3SPL153",30103,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",30104,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",30104,"zone2",0,0,NA
"E3","V3SPL153",30104,"zone3",0,0,NA
"E3","V3SPL153",30104,"zone4",0,0,NA
"E3","V3SPL153",30104,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",30105,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",30105,"zone2",0,0,NA
"E3","V3SPL153",30105,"zone3",0,0,NA
"E3","V3SPL153",30105,"zone4",0,0,NA
"E3","V3SPL153",30105,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",30106,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",30106,"zone2",0,0,NA
"E3","V3SPL153",30106,"zone3",0,0,NA
"E3","V3SPL153",30106,"zone4",0,0,NA
"E3","V3SPL153",30106,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",30107,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",30107,"zone2",0,0,NA
"E3","V3SPL153",30107,"zone3",0,0,NA
"E3","V3SPL153",30107,"zone4",0,0,NA
"E3","V3SPL153",30107,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",30108,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",30108,"zone2",0,0,NA
"E3","V3SPL153",30108,"zone3",0,0,NA
"E3","V3SPL153",30108,"zone4",0,0,NA
"E3","V3SPL153",30108,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",30109,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",30109,"zone2",0,0,NA
"E3","V3SPL153",30109,"zone3",0,0,NA
"E3","V3SPL153",30109,"zone4",0,0,NA
"E3","V3SPL153",30109,"zone5 (farthest)",0,0,NA
"E3","V3SPL153",30110,"zone1 (nearest)",0,0,NA
"E3","V3SPL153",30110,"zone2",0,0,NA
"E3","V3SPL153",30110,"zone3",0,0,NA
"E3","V3SPL153",30110,"zone4",0,0,NA
"E3","V3SPL153",30110,"zone5 (farthest)",0,0,NA
"E3","V3SPL160",1101,"zone1 (nearest)",229,250,0.916
"E3","V3SPL160",1101,"zone2",11,250,0.044
"E3","V3SPL160",1101,"zone3",6,250,0.024
"E3","V3SPL160",1101,"zone4",3,250,0.012
"E3","V3SPL160",1101,"zone5 (farthest)",1,250,0.004
"E3","V3SPL160",1102,"zone1 (nearest)",221,250,0.884
"E3","V3SPL160",1102,"zone2",14,250,0.056
"E3","V3SPL160",1102,"zone3",8,250,0.032
"E3","V3SPL160",1102,"zone4",5,250,0.02
"E3","V3SPL160",1102,"zone5 (farthest)",2,250,0.008
"E3","V3SPL160",1103,"zone1 (nearest)",227,250,0.908
"E3","V3SPL160",1103,"zone2",16,250,0.064
"E3","V3SPL160",1103,"zone3",3,250,0.012
"E3","V3SPL160",1103,"zone4",2,250,0.008
"E3","V3SPL160",1103,"zone5 (farthest)",2,250,0.008
"E3","V3SPL160",1104,"zone1 (nearest)",0,0,NA
"E3","V3SPL160",1104,"zone2",0,0,NA
"E3","V3SPL160",1104,"zone3",0,0,NA
"E3","V3SPL160",1104,"zone4",0,0,NA
"E3","V3SPL160",1104,"zone5 (farthest)",0,0,NA
"E3","V3SPL160",1105,"zone1 (nearest)",0,0,NA
"E3","V3SPL160",1105,"zone2",0,0,NA
"E3","V3SPL160",1105,"zone3",0,0,NA
"E3","V3SPL160",1105,"zone4",0,0,NA
"E3","V3SPL160",1105,"zone5 (farthest)",0,0,NA
"E3","V3SPL160",1106,"zone1 (nearest)",0,0,NA
"E3","V3SPL160",1106,"zone2",0,0,NA
"E3","V3SPL160",1106,"zone3",0,0,NA
"E3","V3SPL160",1106,"zone4",0,0,NA
"E3","V3SPL160",1106,"zone5 (farthest)",0,0,NA
"E3","V3SPL160",1107,"zone1 (nearest)",0,0,NA
"E3","V3SPL160",1107,"zone2",0,0,NA
"E3","V3SPL160",1107,"zone3",0,0,NA
"E3","V3SPL160",1107,"zone4",0,0,NA
"E3","V3SPL160",1107,"zone5 (farthest)",0,0,NA
"E3","V3SPL160",1108,"zone1 (nearest)",0,0,NA
"E3","V3SPL160",1108,"zone2",0,0,NA
"E3","V3SPL160",1108,"zone3",0,0,NA
"E3","V3SPL160",1108,"zone4",0,0,NA
"E3","V3SPL160",1108,"zone5 (farthest)",0,0,NA
"E3","V3SPL160",1109,"zone1 (nearest)",0,0,NA
"E3","V3SPL160",1109,"zone2",0,0,NA
"E3","V3SPL160",1109,"zone3",0,0,NA
"E3","V3SPL160",1109,"zone4",0,0,NA
"E3","V3SPL160",1109,"zone5 (farthest)",0,0,NA
"E3","V3SPL160",1110,"zone1 (nearest)",0,0,NA
"E3","V3SPL160",1110,"zone2",0,0,NA
"E3","V3SPL160",1110,"zone3",0,0,NA
"E3","V3SPL160",1110,"zone4",0,0,NA
"E3","V3SPL160",1110,"zone5 (farthest)",0,0,NA
"E3","V3SPL160",2101,"zone1 (nearest)",218,250,0.872
"E3","V3SPL160",2101,"zone2",9,250,0.036
"E3","V3SPL160",2101,"zone3",8,250,0.032
"E3","V3SPL160",2101,"zone4",4,250,0.016
"E3","V3SPL160",2101,"zone5 (farthest)",11,250,0.044
"E3","V3SPL160",2102,"zone1 (nearest)",214,250,0.856
"E3","V3SPL160",2102,"zone2",9,250,0.036
"E3","V3SPL160",2102,"zone3",8,250,0.032
"E3","V3SPL160",2102,"zone4",8,250,0.032
